cluster_1_0.402	PROK1129339_PROK1.7.1.1.2.1.1	0.801913	0	1	1	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK1140927_PROK1.7.1.1.2.1.1	0.803635	1.30104260698261e-18	2	2	0.847000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK41933_PROK1.7.1.1.2.1.1	0.807076	0.00516300000000003	4	3	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK248632_PROK1.7.1.1.2.1.1	0.808794	0.00688100000000003	6	3	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK1140545_PROK1.7.1.1.2.1.1	0.808794	0.00688100000000003	6	3	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK1117399_PROK1.7.1.1.2.1.1	0.815695	0.00860700000000007	6	3	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK4395347_PROK1.7.1.1.2.1.1	0.813977	0.00860700000000007	6	3	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK516949_PROK1.7.1.1.2.1.1	0.803632	0.00171900000000003	4	4	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK4485010_PROK1.7.1.1.2.1.1	0.805351	0.00343800000000005	7	5	0.773000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK11316_PROK1.7.1.1.2.1.1	0.805351	0.00343800000000005	7	5	0.773000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK106993_PROK1.7.1.1.2.1.1	0.80707	0.00343800000000008	6	5	0.773000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK522825_PROK1.7.1.1.2.1.1	0.808799	0.00343300000000006	6	6	0.937000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK78238_PROK1.7.1.1.2.1.1	0.810524	0.00861100000000004	9	7	0.837000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK1141607_PROK1.7.1.1.2.1.1	0.812243	0.00861100000000006	8	7	0.837000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK77649_PROK1.7.1.1.2.1.1	0.812243	0.00861100000000006	9	7	0.837000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK78038_PROK1.7.1.1.2.1.1	0.812242	0.010329	8	8	0.916000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK523787_PROK1.7.1.1.2.1.1	0.815682	0.013769	9	9	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK1139548_PROK1.7.1.1.2.1.1	0.817445	0.013769	10	10	0.000000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK834428_PROK1.7.1.1.2.1.1	0.817408	0.013769	12	11	0.690000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
cluster_1_0.402	PROK519666_PROK1.7.1.1.2.1.1	0.817401	0.0137690000000001	12	11	0.690000	BACTERIA|FUSOBACTERIA|FUSOBACTERIIA|FUSOBACTERIALES|FUSOBACTERIACEAE|FUSOBACTERIUM|UNCLASSIFIED
