cluster_1_0.554	PROK609039_PROK1.3.5.2.3.3.2	0.543626	0	1	1	0.884000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK3184048_PROK1.3.5.2.3.3.2	0.545911	0.00228499999999998	2	2	0.920000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4296734_PROK1.3.5.2.3.3.2	0.548193	0.00456699999999999	4	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4413589_PROK1.3.5.2.3.3.2	0.550475	0.00570799999999988	5	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK2982761_PROK1.3.5.2.3.3.2	0.550475	0.00570799999999988	8	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4420938_PROK1.3.5.2.3.3.2	0.550475	0.00570799999999988	9	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK1662808_PROK1.3.5.2.3.3.2	0.550475	0.00570799999999988	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK654465_PROK1.3.5.2.3.3.2	0.550475	0.00570799999999988	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4298765_PROK1.3.5.2.3.3.2	0.550475	0.00570799999999988	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK2909226_PROK1.3.5.2.3.3.2	0.551618	0.00570799999999989	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK3550312_PROK1.3.5.2.3.3.2	0.549334	0.00570799999999994	7	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4334951_PROK1.3.5.2.3.3.2	0.551616	0.00684899999999983	9	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4354829_PROK1.3.5.2.3.3.2	0.551616	0.00684899999999983	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4369446_PROK1.3.5.2.3.3.2	0.551616	0.00684899999999983	11	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK74909_PROK1.3.5.2.3.3.2	0.552768	0.00684899999999987	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4470468_PROK1.3.5.2.3.3.2	0.550475	0.00684899999999988	8	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4453433_PROK1.3.5.2.3.3.2	0.550475	0.00684899999999988	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4399625_PROK1.3.5.2.3.3.2	0.550475	0.00684899999999988	11	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4414233_PROK1.3.5.2.3.3.2	0.552757	0.00798999999999978	9	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4444059_PROK1.3.5.2.3.3.2	0.552757	0.00798999999999978	10	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4316778_PROK1.3.5.2.3.3.2	0.5539	0.00798999999999978	11	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK4310072_PROK1.3.5.2.3.3.2	0.551616	0.00798999999999983	11	3	0.908000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|PYLORI
cluster_1_0.554	PROK3312660_PROK1.3.5.2.3.3.1	0.560964	0.00940200000000008	4	4	1.000000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|HELICOBACTER|UNCLASSIFIED
cluster_1_0.554	PROK10950_PROK1.3.5.2.3.1	0.59693	0.046057	5	5	0.00000	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|HELICOBACTERACEAE|UNCLASSIFIED
cluster_1_0.554	PROK93761_PROK1.3.5.2.1	0.722304	0.1123675	6	6	PROK1.3.5.2.1	BACTERIA|PROTEOBACTERIA|EPSILONPROTEOBACTERIA|CAMPYLOBACTERALES|UNCLASSIFIED
